"samp","samp_score"
"TCGA-DD-AAD1-01","0.0312002867035968"
"TCGA-DD-AAD2-01","0.0268516056111071"
"TCGA-DD-AAD3-01","0.018408488883231"
"TCGA-DD-AAD5-01","0.0420586442260164"
"TCGA-DD-AAD6-01","0.0537020226390615"
"TCGA-DD-AAD8-01","0.0649929339350785"
"TCGA-DD-AADA-01","0.0474382220018639"
"TCGA-DD-AADB-01","0.0286380725462426"
"TCGA-DD-AADC-01","0.0280099819373515"
"TCGA-DD-AADD-01","0.0638829242684879"
"TCGA-DD-AADE-01","0.0366864589646018"
"TCGA-DD-AADF-01","0.0558885147760846"
"TCGA-DD-AADG-01","0.0519214287729227"
"TCGA-DD-AADI-01","0.0381050304928506"
"TCGA-DD-AADJ-01","0.0402507022359004"
"TCGA-DD-AADK-01","0.0260021291504327"
"TCGA-DD-AADL-01","0.0300899100992501"
"TCGA-DD-AADM-01","0.0326002647501232"
"TCGA-DD-AADN-01","0.0372716802514205"
"TCGA-DD-AADO-01","0.0381980460537204"
"TCGA-DD-AADP-01","0.0288648865166719"
"TCGA-DD-AADQ-01","0.0400298927747764"
"TCGA-DD-AADR-01","0.0274141031815516"
"TCGA-DD-AADS-01","0.0332809458160593"
"TCGA-DD-AADU-01","0.041651180500562"
"TCGA-DD-AADV-01","0.0365171772476333"
"TCGA-DD-AADW-01","0.0533893259619832"
"TCGA-DD-AADY-01","0.0699897661567923"
"TCGA-DD-AAE0-01","0.0514883576257236"
"TCGA-DD-AAE1-01","0.0443454680364104"
"TCGA-DD-AAE2-01","0.0459544991159536"
"TCGA-DD-AAE3-01","0.0429444191833329"
"TCGA-DD-AAE4-01","0.0470651295531759"
"TCGA-DD-AAE6-01","0.0550723206641022"
"TCGA-DD-AAE7-01","0.0203932165680902"
"TCGA-DD-AAE8-01","0.0183076586974402"
"TCGA-DD-AAE9-01","0.0434172261701957"
"TCGA-DD-AAEA-01","0.0257923208927191"
"TCGA-DD-AAEB-01","0.0516964089822686"
"TCGA-DD-AAED-01","0.0359534836452255"
"TCGA-DD-AAEE-01","0.0338205421762134"
"TCGA-DD-AAEG-01","0.0396487824531292"
"TCGA-DD-AAEH-01","0.0297532417321287"
"TCGA-DD-AAEI-01","0.0368162216965122"
"TCGA-DD-AAEK-01","0.0201561409357251"
"TCGA-DD-AAVP-01","0.0384931823825324"
"TCGA-DD-AAVQ-01","0.0291571541090651"
"TCGA-DD-AAVR-01","0.0294335865763913"
"TCGA-DD-AAVS-01","0.0376344961672737"
"TCGA-DD-AAVU-01","0.0503555656892354"
"TCGA-DD-AAVV-01","0.020465350885498"
"TCGA-DD-AAVW-01","0.0268357161994367"
"TCGA-DD-AAVX-01","0.0359219328223502"
"TCGA-DD-AAVY-01","0.0513026298148031"
"TCGA-DD-AAVZ-01","0.0353829972459024"
"TCGA-DD-AAW0-01","0.0232692897020664"
"TCGA-DD-AAW1-01","0.0477893397851162"
"TCGA-DD-AAW2-01","0.048070598278253"
"TCGA-DD-AAW3-01","0.0438514359613446"
"TCGA-ED-A459-01","0.0324772529377816"
"TCGA-ED-A4XI-01","0.0194651949079355"
"TCGA-ED-A5KG-01","0.0511726852520751"
